SpeciesName,longitude,latitude,Bio1,Bio12,TempMin,TempMax,PrecMin,PrecMax
Ammophila_arenaria_(L.)Link,132.435,-12.582,278,1430,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.657,-12.335,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.925,-12.349,276,1388,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.995,-12.422,275,1391,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.267,-12.375,277,1410,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.234,-12.615,270,1307,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.467,-12.671,278,1430,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.513,-12.172,277,1423,150,340,1300,4000
Ammophila_arenaria_(L.)Link,129.841,-13.817,278,1230,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.888,-12.048,277,1399,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.24,-13.269,276,1375,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.588,-11.739,271,1773,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.091,-14.111,277,1169,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.233,-12.367,273,1481,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.287,-12.549,277,1417,150,340,1300,4000
Ammophila_arenaria_(L.)Link,133.018,-12.282,279,1445,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.888,-12.299,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.028,-13.142,271,1196,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.705,-12.95,275,1338,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.605,-12.219,269,1430,150,340,1300,4000
Ammophila_arenaria_(L.)Link,129.785,-13.936,279,1185,150,340,1300,4000
Ammophila_arenaria_(L.)Link,133.412,-14.879,273,814,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.513,-12.874,274,1484,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.51,-12.471,274,1384,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.274,-13.389,276,1349,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.893,-12.275,279,1457,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.765,-12.269,279,1451,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.566,-12.177,277,1423,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.784,-12.174,268,1454,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.351,-12.199,268,1224,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.454,-12.885,275,1490,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.662,-12.379,269,1188,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.952,-12.19,270,1179,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.993,-12.429,271,1183,150,340,1300,4000
Ammophila_arenaria_(L.)Link,135.598,-15.28,273,897,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.24,-13.201,276,1391,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.038,-12.35,276,1394,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.909,-12.534,268,1188,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.463,-12.459,274,1387,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.646,-12.125,270,1191,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.563,-12.15,277,1411,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.936,-12.197,270,1179,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.481,-12.354,274,1406,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.916,-11.722,276,1334,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.791,-12.047,278,1401,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.868,-12.465,279,1465,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.214,-12.519,277,1405,150,340,1300,4000
Ammophila_arenaria_(L.)Link,135.022,-12.286,271,1193,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.668,-12.342,275,1386,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.69,-12.07,270,1192,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.52,-12.797,279,1424,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.342,-13.44,276,1328,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.648,-12.355,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.715,-12.247,278,1433,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.416,-13.6,276,1291,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.728,-12.432,275,1379,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.885,-12.665,280,1466,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.614,-12.445,275,1379,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.264,-13.177,275,1392,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.191,-12.449,277,1409,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.797,-11.922,277,1387,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.339,-13.2,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.338,-12.974,275,1464,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.081,-12.291,272,1245,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.237,-13.349,275,1347,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.538,-12.321,274,1406,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.687,-12.384,275,1386,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.183,-12.444,277,1409,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.561,-12.232,271,1195,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.75,-14.756,275,835,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.693,-12.193,269,1453,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.918,-12.415,274,1602,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.662,-12.338,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.475,-12.682,278,1430,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.813,-12.37,279,1459,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.837,-12.287,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.645,-12.249,270,1187,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.911,-12.534,268,1188,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.62,-12.313,275,1398,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.989,-12.422,271,1183,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.464,-13.224,275,1386,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.924,-12.173,270,1179,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.979,-12.215,279,1437,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.986,-12.312,270,1184,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.339,-12.475,278,1421,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.468,-13.965,271,1229,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.646,-12.323,275,1398,150,340,1300,4000
Ammophila_arenaria_(L.)Link,129.992,-13.548,277,1296,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.014,-14.223,279,1138,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.335,-12.499,278,1421,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.635,-12.349,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,129.811,-14.199,280,1124,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.651,-12.699,275,1354,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.616,-12.202,270,1187,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.186,-11.165,274,1343,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.764,-12.354,279,1459,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.818,-12.27,279,1451,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.968,-12.449,274,1613,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.625,-12.35,275,1389,150,340,1300,4000
Ammophila_arenaria_(L.)Link,133.057,-12.302,279,1445,150,340,1300,4000
Ammophila_arenaria_(L.)Link,131.687,-12.474,275,1379,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.289,-13.015,275,1440,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.513,-12.848,274,1484,150,340,1300,4000
Ammophila_arenaria_(L.)Link,129.596,-14.443,282,1053,150,340,1300,4000
Ammophila_arenaria_(L.)Link,135.001,-12.399,271,1194,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.335,-11.121,274,1341,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.138,-13.425,271,1150,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.918,-12.349,274,1602,150,340,1300,4000
Ammophila_arenaria_(L.)Link,136.435,-13.999,271,1229,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.272,-13.49,276,1329,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.263,-12.974,275,1461,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.875,-15.405,272,909,150,340,1300,4000
Ammophila_arenaria_(L.)Link,135.014,-12.277,271,1193,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.314,-12.33,277,1407,150,340,1300,4000
Ammophila_arenaria_(L.)Link,134.643,-12.045,270,1197,150,340,1300,4000
Ammophila_arenaria_(L.)Link,130.46,-13.004,275,1436,150,340,1300,4000
Ammophila_arenaria_(L.)Link,132.522,-12.577,278,1440,150,340,1300,4000
Ammophila_arenaria_(L.)Link,129.791,-14.099,279,1144,150,340,1300,4000
Ammophila_arenaria_(L.)Link,143.167,-9.083,267,2053,150,340,1300,4000
Ammophila_arenaria_(L.)Link,143.167,-8.583,265,2343,150,340,1300,4000
Anthephora_pubescens_Nees,9.85,2.7,253,2672,150,380,800,3000
Anthephora_pubescens_Nees,2.7,9.85,263,1084,150,380,800,3000
Anthephora_pubescens_Nees,2.25,9.75,267,1124,150,380,800,3000
Anthephora_pubescens_Nees,3.23,10.15,263,1151,150,380,800,3000
Anthephora_pubescens_Nees,2.32,10.12,264,1113,150,380,800,3000
Anthephora_pubescens_Nees,2.65,7.03,275,1110,150,380,800,3000
Anthephora_pubescens_Nees,8.55,10.33,244,1260,150,380,800,3000
Anthephora_pubescens_Nees,10.8,8.03,273,1219,150,380,800,3000
Anthephora_pubescens_Nees,8.88,3.63,207,2587,150,380,800,3000
Anthephora_pubescens_Nees,10.75,8.25,271,1178,150,380,800,3000
Anthephora_pubescens_Nees,0.03,9.42,275,1193,150,380,800,3000
Anthephora_pubescens_Nees,7.32,5.45,261,2182,150,380,800,3000
Anthephora_pubescens_Nees,9.92,2.92,256,2695,150,380,800,3000
Anthephora_pubescens_Nees,1.55,9.83,260,1214,150,380,800,3000
Anthephora_pubescens_Nees,1.67,9.7,263,1221,150,380,800,3000
Anthephora_pubescens_Nees,2.55,8.67,268,1101,150,380,800,3000
Anthephora_pubescens_Nees,8.58,8.42,274,1309,150,380,800,3000
Anthephora_pubescens_Nees,0.48,8.35,273,1232,150,380,800,3000
Anthephora_pubescens_Nees,2.1,10.8,270,1063,150,380,800,3000
Anthephora_pubescens_Nees,10.05,2.47,250,2519,150,380,800,3000
Anthephora_pubescens_Nees,2.13,6.73,270,1060,150,380,800,3000
Anthephora_pubescens_Nees,1.72,9.67,263,1221,150,380,800,3000
Anthephora_pubescens_Nees,8.08,7.23,268,1470,150,380,800,3000
Anthephora_pubescens_Nees,10,1.5,230,2359,150,380,800,3000
Anthephora_pubescens_Nees,3.63,8.92,260,1165,150,380,800,3000
Anthephora_pubescens_Nees,2.67,6.97,271,1161,150,380,800,3000
Anthephora_pubescens_Nees,10.15,3.23,258,2570,150,380,800,3000
Anthephora_pubescens_Nees,9.72,1.75,251,2265,150,380,800,3000
Anthephora_pubescens_Nees,8.67,3.33,223,2460,150,380,800,3000
Anthephora_pubescens_Nees,0.4,8.48,275,1225,150,380,800,3000
Anthephora_pubescens_Nees,8.88,3.6,207,2587,150,380,800,3000
Anthephora_pubescens_Nees,9.92,2.93,256,2695,150,380,800,3000
Anthephora_pubescens_Nees,0.47,8.48,273,1223,150,380,800,3000
Anthephora_pubescens_Nees,2.63,7.22,275,1075,150,380,800,3000
Anthephora_pubescens_Nees,2.17,8.02,274,1102,150,380,800,3000
Calopogonium_mucunoides_Ds.,35.346,-2.994,202,507,150,350,300,1500
Calopogonium_mucunoides_Ds.,35.307,-2.958,199,535,150,350,300,1500
Calopogonium_mucunoides_Ds.,35.335,-2.989,202,507,150,350,300,1500
Calopogonium_mucunoides_Ds.,-117,34,167,440,150,350,300,1500
Calopogonium_mucunoides_Ds.,42,9.383,173,839,150,350,300,1500
Calopogonium_mucunoides_Ds.,151.083,-34.017,170,1221,150,350,300,1500
Calopogonium_mucunoides_Ds.,149.05,-35.23,129,704,150,350,300,1500
Clitoria_ternatea_L.,-97.773,33.375,178,834,40,300,500,1100
Clitoria_ternatea_L.,-99.25,49.717,26,455,40,300,500,1100
Clitoria_ternatea_L.,-112,34.5,152,466,40,300,500,1100
Clitoria_ternatea_L.,-99.701,35.571,146,622,40,300,500,1100
Clitoria_ternatea_L.,-101.163,39.807,102,530,40,300,500,1100
Clitoria_ternatea_L.,-98.262,37.285,137,717,40,300,500,1100
Clitoria_ternatea_L.,-99.729,35.608,148,607,40,300,500,1100
Clitoria_ternatea_L.,-100.55,42.71,86,509,40,300,500,1100
Clitoria_ternatea_L.,-100.213,37.026,136,543,40,300,500,1100
Clitoria_ternatea_L.,-104.357,41.45,80,409,40,300,500,1100
Clitoria_ternatea_L.,-102.676,38.509,104,365,40,300,500,1100
Clitoria_ternatea_L.,-98.335,38.21,131,683,40,300,500,1100
Clitoria_ternatea_L.,-103.384,46.642,59,390,40,300,500,1100
Clitoria_ternatea_L.,-100.738,40.752,93,522,40,300,500,1100
Clitoria_ternatea_L.,-101.021,37.177,133,477,40,300,500,1100
Clitoria_ternatea_L.,-100.026,37.432,127,564,40,300,500,1100
Clitoria_ternatea_L.,-97.13,46.554,53,505,40,300,500,1100
Clitoria_ternatea_L.,-98.631,42.045,87,602,40,300,500,1100
Clitoria_ternatea_L.,-103.164,38.849,97,360,40,300,500,1100
Clitoria_ternatea_L.,-100.376,37.17,132,535,40,300,500,1100
Clitoria_ternatea_L.,-98.667,38.479,130,650,40,300,500,1100
Clitoria_ternatea_L.,-102.279,42.466,76,458,40,300,500,1100
Clitoria_ternatea_L.,-98.552,41.884,87,620,40,300,500,1100
Clitoria_ternatea_L.,-103.203,38.851,97,354,40,300,500,1100
Clitoria_ternatea_L.,-103.577,42.719,76,411,40,300,500,1100
Clitoria_ternatea_L.,-101.48,40.092,102,493,40,300,500,1100
Clitoria_ternatea_L.,-101.965,38.939,109,434,40,300,500,1100
Clitoria_ternatea_L.,-99.858,42.327,87,598,40,300,500,1100
Clitoria_ternatea_L.,-102.376,41.736,81,425,40,300,500,1100
Clitoria_ternatea_L.,-101.045,41.869,87,514,40,300,500,1100
Clitoria_ternatea_L.,-99.135,41.883,88,595,40,300,500,1100
Clitoria_ternatea_L.,-101.412,37.228,128,455,40,300,500,1100
Clitoria_ternatea_L.,-100.866,37.895,122,472,40,300,500,1100
Clitoria_ternatea_L.,-101.754,37.956,117,400,40,300,500,1100
Clitoria_ternatea_L.,-98.257,38.348,128,690,40,300,500,1100
Clitoria_ternatea_L.,-99.796,39.647,113,553,40,300,500,1100
Clitoria_ternatea_L.,-96.349,40.15,109,826,40,300,500,1100
Clitoria_ternatea_L.,-100.013,37.417,127,564,40,300,500,1100
Clitoria_ternatea_L.,-101.389,37.047,131,459,40,300,500,1100
Clitoria_ternatea_L.,-101.006,37.423,128,470,40,300,500,1100
Clitoria_ternatea_L.,-99.691,35.563,146,622,40,300,500,1100
Clitoria_ternatea_L.,-101.936,37.132,126,420,40,300,500,1100
Clitoria_ternatea_L.,-96.831,39.057,123,838,40,300,500,1100
Clitoria_ternatea_L.,-99.686,35.577,146,622,40,300,500,1100
Clitoria_ternatea_L.,-101.359,37.454,126,432,40,300,500,1100
Clitoria_ternatea_L.,-101.767,39.218,108,451,40,300,500,1100
Clitoria_ternatea_L.,-101.888,37.012,127,434,40,300,500,1100
Clitoria_ternatea_L.,-103.162,38.849,97,360,40,300,500,1100
Clitoria_ternatea_L.,-102.708,36.606,124,413,40,300,500,1100
Clitoria_ternatea_L.,-100.575,41.98,84,542,40,300,500,1100
Clitoria_ternatea_L.,-98.255,38.711,123,693,40,300,500,1100
Clitoria_ternatea_L.,-99.324,37.299,136,628,40,300,500,1100
Clitoria_ternatea_L.,-98.589,37.282,136,669,40,300,500,1100
Clitoria_ternatea_L.,-101.316,38,121,438,40,300,500,1100
Clitoria_ternatea_L.,-101.385,42.92,82,482,40,300,500,1100
Clitoria_ternatea_L.,-99.106,37.653,132,629,40,300,500,1100
Clitoria_ternatea_L.,-97.973,45.882,57,490,40,300,500,1100
Clitoria_ternatea_L.,-98.848,42.91,91,587,40,300,500,1100
Clitoria_ternatea_L.,-101.358,38.586,112,450,40,300,500,1100
Clitoria_ternatea_L.,-99.731,35.545,146,622,40,300,500,1100
Clitoria_ternatea_L.,-101.006,42.043,88,525,40,300,500,1100
Clitoria_ternatea_L.,-100.251,39.363,116,537,40,300,500,1100
Clitoria_ternatea_L.,-103.792,42.104,79,380,40,300,500,1100
Clitoria_ternatea_L.,-100.005,38.084,123,549,40,300,500,1100
Clitoria_ternatea_L.,-108.028,43.223,73,210,40,300,500,1100
Clitoria_ternatea_L.,-99.749,35.546,146,622,40,300,500,1100
Clitoria_ternatea_L.,-100.347,37.765,122,542,40,300,500,1100
Clitoria_ternatea_L.,-97.93,38.145,128,740,40,300,500,1100
Clitoria_ternatea_L.,-98.978,42.35,87,592,40,300,500,1100
Clitoria_ternatea_L.,-98.188,37.647,136,719,40,300,500,1100
Clitoria_ternatea_L.,-98.897,37.475,134,652,40,300,500,1100
Clitoria_ternatea_L.,-97.669,38.087,130,767,40,300,500,1100
Clitoria_ternatea_L.,-103.506,38.715,93,336,40,300,500,1100
Clitoria_ternatea_L.,-102.038,37.486,121,398,40,300,500,1100
Clitoria_ternatea_L.,-101.933,39.669,106,448,40,300,500,1100
Clitoria_ternatea_L.,-98.662,37.585,134,673,40,300,500,1100
Clitoria_ternatea_L.,-100.99,38.85,117,481,40,300,500,1100
Clitoria_ternatea_L.,-97.428,38.044,130,796,40,300,500,1100
Clitoria_ternatea_L.,-100.563,38.431,115,521,40,300,500,1100
Clitoria_ternatea_L.,-99.718,35.538,146,622,40,300,500,1100
Clitoria_ternatea_L.,-98.508,37.282,136,681,40,300,500,1100
Clitoria_ternatea_L.,-99.374,38.655,121,579,40,300,500,1100
Clitoria_ternatea_L.,-100.444,37.168,131,530,40,300,500,1100
Clitoria_ternatea_L.,-103.137,41.456,86,438,40,300,500,1100
Clitoria_ternatea_L.,-102.613,39.475,99,410,40,300,500,1100
Clitoria_ternatea_L.,-99.41,37.88,128,608,40,300,500,1100
Clitoria_ternatea_L.,-103.003,42.778,86,415,40,300,500,1100
Clitoria_ternatea_L.,-102.237,42.035,78,421,40,300,500,1100
Clitoria_ternatea_L.,-102.122,41.094,91,445,40,300,500,1100
Clitoria_ternatea_L.,-102.666,38.791,99,379,40,300,500,1100
Clitoria_ternatea_L.,-98.647,42.779,91,579,40,300,500,1100
Clitoria_ternatea_L.,-100.046,37.738,126,563,40,300,500,1100
Clitoria_ternatea_L.,-99.987,37.76,126,569,40,300,500,1100
Clitoria_ternatea_L.,-99.209,38.155,129,607,40,300,500,1100
Clitoria_ternatea_L.,-97.557,37.505,137,772,40,300,500,1100
Clitoria_ternatea_L.,-103.9,42.76,76,390,40,300,500,1100
Clitoria_ternatea_L.,-111.01,36.01,118,198,40,300,500,1100
Clitoria_ternatea_L.,-104.4,41.75,85,388,40,300,500,1100
Clitoria_ternatea_L.,-103.68,41.69,83,394,40,300,500,1100
Clitoria_ternatea_L.,-110.89,37.25,145,119,40,300,500,1100
Clitoria_ternatea_L.,-104.86,42.55,79,338,40,300,500,1100
Clitoria_ternatea_L.,-108.02,43.22,73,210,40,300,500,1100
Clitoria_ternatea_L.,-109.33,37.26,124,228,40,300,500,1100
Clitoria_ternatea_L.,-100.53,42.86,86,480,40,300,500,1100
Clitoria_ternatea_L.,-103.45,46.73,59,389,40,300,500,1100
Clitoria_ternatea_L.,-111.87,37.1,129,187,40,300,500,1100
Clitoria_ternatea_L.,-111.01,37.85,109,200,40,300,500,1100
Clitoria_ternatea_L.,-101.97,42.8,80,455,40,300,500,1100
Clitoria_ternatea_L.,-102.11,34.89,139,462,40,300,500,1100
Clitoria_ternatea_L.,-100.77,48.28,44,427,40,300,500,1100
